address,desa,kecamatan,keyword,latitude,longitude,nama,url
"MRFF+HG4, Unnamed Road, Kambiolangi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Kambiolangi,Alla,rumah sakit,-3.3579168,119.756024,RSU,"https://www.google.com/maps/place/RSU/@-3.3579168,119.756024,13z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Baraka+Kabupaten+Enrekang!3m6!1s0x2d940d6709455c9f:0x30ae2b114c5cafb8!8m2!3d-3.326124!4d119.8238176!15sCjJydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQmFyYWthIEthYnVwYXRlbiBFbnJla2FuZ5IBCGhvc3BpdGFsqgF3CggvbS8waHBuchABKg8iC3J1bWFoIHNha2l0KCYyIBABIhxrK-hAZgnke40Qee-z-NIJG2QTz2Aq8arAssi2MjYQAiIycnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGJhcmFrYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11ffv3pn3d?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JRW3+HGV, Mata Allo, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Mata Allo,Alla,rumah sakit,-3.3579168,119.756024,Pustu To Collo,"https://www.google.com/maps/place/Pustu+To+Collo/@-3.3579168,119.756024,13z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Baraka+Kabupaten+Enrekang!3m6!1s0x2d940cd8fc0344bd:0x6ed8b7e111d08c9a!8m2!3d-3.3535031!4d119.803794!15sCjJydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQmFyYWthIEthYnVwYXRlbiBFbnJla2FuZ5IBCGhvc3BpdGFsqgF3CggvbS8waHBuchABKg8iC3J1bWFoIHNha2l0KCYyIBABIhxrK-hAZgnke40Qee-z-NIJG2QTz2Aq8arAssi2MjYQAiIycnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGJhcmFrYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11gbt5pmts?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HV8R+46X, Pasui, Buntu Batu, Pasui, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91753",Pasui,Enrekang,rumah sakit,-3.3577437,119.756024,Puskesmas Buntu Batu,"https://www.google.com/maps/place/Puskesmas+Buntu+Batu/@-3.3577437,119.756024,13z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Buntu+Batu+Kabupaten+Enrekang!3m6!1s0x2d941165ab92ee53:0x387ba1eafabf179a!8m2!3d-3.4346315!4d119.8906115!15sCjZydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQnVudHUgQmF0dSBLYWJ1cGF0ZW4gRW5yZWthbmdaOCI2cnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGJ1bnR1IGJhdHUga2FidXBhdGVuIGVucmVrYW5nkgEVcHVibGljX21lZGljYWxfY2VudGVymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5hYUZrMmRESm5SUkFCqgF5CggvbS8waHBuchABKg8iC3J1bWFoIHNha2l0KCYyHhABIhqpX1PQlZXUSRhg_9oqBtHfUN9KZ2sttaWnDjI6EAIiNnJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBidW50dSBiYXR1IGthYnVwYXRlbiBlbnJla2FuZ-ABAPoBBAgAEA0!16s%2Fg%2F11c3k53bfr?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"FWRP+WJF, Ledan, Kec. Buntu Batu, Kabupaten Enrekang, Sulawesi Selatan",Ledan,Buntu Batu,rumah sakit,-3.4092805,119.7227546,Puskesmas,"https://www.google.com/maps/place/Puskesmas/@-3.4092805,119.7227546,13z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Buntu+Batu+Kabupaten+Enrekang!3m6!1s0x2d9417d913980e29:0x3b37d13a6899a9ea!8m2!3d-3.5074603!4d119.9367594!15sCjZydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQnVudHUgQmF0dSBLYWJ1cGF0ZW4gRW5yZWthbmeSARVtZW50YWxfaGVhbHRoX3NlcnZpY2WqAXkKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIeEAEiGqlfU9CVldRJGGD_2ioG0d9Q30pnay21pacOMjoQAiI2cnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGJ1bnR1IGJhdHUga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11l696lqgh?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"8QRQ+54W, Taulan, Kec. Cendana, Kabupaten Enrekang, Sulawesi Selatan 91711",Taulan,Cendana,rumah sakit,-3.515511,119.7869507,Posyandu kabere 2,"https://www.google.com/maps/place/Posyandu+kabere+2/@-3.515511,119.7869507,15z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Cendana+Kabupaten+Enrekang!3m6!1s0x2d9447f5721ae459:0xc241aa7835a671bd!8m2!3d-3.6595232!4d119.7878428!15sCjNydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ2VuZGFuYSBLYWJ1cGF0ZW4gRW5yZWthbmeSAQhob3NwaXRhbKoBdwoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMh8QASIbanAOUET4F6MeJewaXxih6AIJLggI42KqbRFUMjcQAiIzcnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGNlbmRhbmEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11g725954n?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"PVFJ+X9Q, Dusun Buntu Ampalla, Buntu Barana, Kec. Curio, Kabupaten Enrekang, Sulawesi Selatan",Buntu Barana,Curio,rumah sakit,-3.326124,119.6713823,Puskesmas Rante Limbong,"https://www.google.com/maps/place/Puskesmas+Rante+Limbong/@-3.326124,119.6713823,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d940b006ef01a49:0x8cc0d941df6b4e5b!8m2!3d-3.2750374!4d119.8809772!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXUKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2ssOOLz4DJ5Zm2x6pf2vxIpH7XSxIJ6-mSGJTI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBjdXJpbyBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11vzp95d8z?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"PW2V+QVW, Parombean, Kec. Curio, Kabupaten Enrekang, Sulawesi Selatan 91754",Parombean,Curio,rumah sakit,-3.326124,119.6713823,PUSKESMAS PEMBANTU (PUSTU),"https://www.google.com/maps/place/PUSKESMAS+PEMBANTU+(PUSTU)/@-3.326124,119.6713823,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d9408c206c122a9:0x4038f5536b921d97!8m2!3d-3.2980162!4d119.9447088!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXUKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2ssOOLz4DJ5Zm2x6pf2vxIpH7XSxIJ6-mSGJTI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBjdXJpbyBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11f11b39wg?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"MRGF+GGF, Kambiolangi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Kambiolangi,Alla,rumah sakit,-3.554935,119.6322975,Tukang Gigi Bone Jaya,"https://www.google.com/maps/place/Tukang+Gigi+Bone+Jaya/@-3.554935,119.6322975,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d940c8354f3e4f3:0x3691ceb5cf72de18!8m2!3d-3.3236921!4d119.8238118!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXUKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2ssOOLz4DJ5Zm2x6pf2vxIpH7XSxIJ6-mSGJTI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBjdXJpbyBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11c2q7_4mr?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"ruko lempangan Cakke, Jl poros enrekang toraja, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Jl poros enrekang toraja,Anggeraja,rumah sakit,-3.3236921,119.6713765,"dr. Tri Yulia Rini, Sp.PD (Prakter Dokter Spesialis Penyakit Dalam)","https://www.google.com/maps/place/dr.+Tri+Yulia+Rini,+Sp.PD+(Prakter+Dokter+Spesialis+Penyakit+Dalam)/@-3.3236921,119.6713765,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d940d8b175def15:0x889e1907cf2e4a0!8m2!3d-3.3889598!4d119.7982049!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nkgEGZG9jdG9yqgF1CggvbS8waHBuchABKg8iC3J1bWFoIHNha2l0KCYyHxABIhtrLDji8-AyeWZtseqX9r8SKR-10sSCevpkhiUyNRACIjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gY3VyaW8ga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11shh94hjq?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"MQVG+W8V, Batu Kede, Kec. Masalle, Kabupaten Enrekang, Sulawesi Selatan 91754",Batu Kede,Masalle,rumah sakit,-3.3236921,119.6713765,Pustu Batu Ke'de,"https://www.google.com/maps/place/Pustu+Batu+Ke'de/@-3.3236921,119.6713765,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d947500608840cd:0xd07629da77962ca5!8m2!3d-3.3051324!4d119.775788!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXUKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2ssOOLz4DJ5Zm2x6pf2vxIpH7XSxIJ6-mSGJTI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBjdXJpbyBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11y2hcpqd7?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"MRGG+834, Kambiolangi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Kambiolangi,Alla,rumah sakit,-3.515511,119.6535698,Ratu Meubel,"https://www.google.com/maps/place/Ratu+Meubel/@-3.515511,119.6535698,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d940c84ba9051b7:0x8b6c4d310197f827!8m2!3d-3.3242379!4d119.8252137!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nWjMiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBjdXJpbyBrYWJ1cGF0ZW4gZW5yZWthbmeSAQZtYXJrZXSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkhORGQxVmxGQkVBRaoBdQoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMh8QASIbayw44vPgMnlmbbHql_a_EikftdLEgnr6ZIYlMjUQAiIxcnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGN1cmlvIGthYnVwYXRlbiBlbnJla2FuZ-ABAPoBBAgAEDI!16s%2Fg%2F11clsdwrsg?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"MPWW+3V3, Mundan, Kec. Masalle, Kabupaten Enrekang, Sulawesi Selatan 91754",Mundan,Masalle,rumah sakit,-3.3242379,119.6727784,Pustu Mundan,"https://www.google.com/maps/place/Pustu+Mundan/@-3.3242379,119.6727784,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Curio+Kabupaten+Enrekang!3m6!1s0x2d94754a4260d00b:0x224aa486bcffe086!8m2!3d-3.3048575!4d119.7471688!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQ3VyaW8gS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXUKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2ssOOLz4DJ5Zm2x6pf2vxIpH7XSxIJ6-mSGJTI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBjdXJpbyBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11h8j7b591?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQP9+W28, Jl. Pahlawan, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,rumah sakit,-3.3233226,119.4255326,"Dr. H. Aswar Muhiddin, M. Kes","https://www.google.com/maps/place/Dr.+H.+Aswar+Muhiddin,+M.+Kes/@-3.3233226,119.4255326,10z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Enrekang+Kabupaten+Enrekang!3m6!1s0x2d944163c5f37aa7:0x11a07471f6bb59bd!8m2!3d-3.5627188!4d119.7675637!15sCjRydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gRW5yZWthbmcgS2FidXBhdGVuIEVucmVrYW5nkgEZZmFtaWx5X3ByYWN0aWNlX3BoeXNpY2lhbqoBeAoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMh8QASIbayvxXpmMZ_bt4vrcRfLIIBCznDWizZnRipG-MjgQAiI0cnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGVucmVrYW5nIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11f6h12nqk?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"5WM3+XJW, Salo Dua, Kec. Maiwa, Kabupaten Enrekang, Sulawesi Selatan 91761",Salo Dua,Maiwa,rumah sakit,-3.3562938,119.7760891,PUSTU SALO DUA,"https://www.google.com/maps/place/PUSTU+SALO+DUA/@-3.3562938,119.7760891,15z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Malua+Kabupaten+Enrekang!3m6!1s0x2d95cd8917fdd823:0xeb94e8c1fc60e6fa!8m2!3d-3.8150097!4d119.9040724!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gTWFsdWEgS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXUKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2pwDlBFKFwbaPAyP8lBwi6lmJXdQq-WSxeVxzI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBtYWx1YSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11fbhntl5h?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"MQ73+869, Buntu Sarong, Kec. Masalle, Kabupaten Enrekang, Sulawesi Selatan 91754",Buntu Sarong,Masalle,rumah sakit,-3.2978199,119.8535532,PUSKESMAS Masalle,"https://www.google.com/maps/place/PUSKESMAS+Masalle/@-3.2978199,119.8535532,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Masalle+Kabupaten+Enrekang!3m6!1s0x2d947372689b5ced:0xd2d39b0e6fef7697!8m2!3d-3.3367168!4d119.7531122!15sCjNydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gTWFzYWxsZSBLYWJ1cGF0ZW4gRW5yZWthbmdaNSIzcnVtYWggc2FraXQgZGkga2VjYW1hdGFuIG1hc2FsbGUga2FidXBhdGVuIGVucmVrYW5nkgEVcHVibGljX21lZGljYWxfY2VudGVymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVEyT0dOTVVsOTNSUkFCqgF3CggvbS8waHBuchABKg8iC3J1bWFoIHNha2l0KCYyHxABIhtqb55VeIo31sK5u_iVPn1njBcGPEy66FwzTvwyNxACIjNydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gbWFzYWxsZSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQD6AQQIABAj!16s%2Fg%2F11c2kk7rqf?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQX2+5V4, Masalle, Kec. Masalle, Kabupaten Enrekang, Sulawesi Selatan 91754",Masalle,Masalle,rumah sakit,-3.4092805,119.646537,Poskesdes,"https://www.google.com/maps/place/Poskesdes/@-3.4092805,119.646537,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Masalle+Kabupaten+Enrekang!3m6!1s0x2d94730786128053:0xeb409cf8441872fb!8m2!3d-3.3521123!4d119.7521913!15sCjNydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gTWFzYWxsZSBLYWJ1cGF0ZW4gRW5yZWthbmeSAQhob3NwaXRhbKoBdwoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMh8QASIbam-eVXiKN9bCubv4lT59Z4wXBjxMuuhcM078MjcQAiIzcnVtYWggc2FraXQgZGkga2VjYW1hdGFuIG1hc2FsbGUga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11j38jfcr5?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"7V88+H68, Botto Mallangga, Kec. Maiwa, Kabupaten Enrekang, Sulawesi Selatan 91761",Botto Mallangga,Maiwa,rumah sakit,-3.4089307,119.6465369,PUSKESMAS Maiwa,"https://www.google.com/maps/place/PUSKESMAS+Maiwa/@-3.4089307,119.6465369,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Maiwa+Kabupaten+Enrekang!3m6!1s0x2d9436bb6b955d0d:0x3fcef3ca7b4b7a87!8m2!3d-3.7335958!4d119.8655637!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gTWFpd2EgS2FidXBhdGVuIEVucmVrYW5nWjMiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBtYWl3YSBrYWJ1cGF0ZW4gZW5yZWthbmeSARdjb21tdW5pdHlfaGVhbHRoX2NlbnRlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYWFEVlRSM2xCUlJBQqoBdgoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMiAQASIcam-f8vOo0kZJXairMAjgX_lsZZJRDa4GTYdpEjI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBtYWl3YSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQD6AQQIABAd!16s%2Fg%2F11b6c66qfq?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Kaluppang, Kec. Maiwa, Kabupaten Enrekang, Sulawesi Selatan 90224",Kaluppang,Maiwa,rumah sakit,-3.4092805,119.646537,Rumah Muliawan Darwis,"https://www.google.com/maps/place/Rumah+Muliawan+Darwis/@-3.4092805,119.646537,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Maiwa+Kabupaten+Enrekang!3m6!1s0x2d94373365485db1:0xdf4389d5dce76f58!8m2!3d-3.683094!4d119.8704812!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gTWFpd2EgS2FidXBhdGVuIEVucmVrYW5nWjMiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBtYWl3YSBrYWJ1cGF0ZW4gZW5yZWthbmeSAQlob21lb3BhdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUmtlbVF0WVV4QkVBRaoBdgoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMiAQASIcam-f8vOo0kZJXairMAjgX_lsZZJRDa4GTYdpEjI1EAIiMXJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBtYWl3YSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQD6AQQIABAO!16s%2Fg%2F11ldg0n_jr?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"5V6M+M2P, Cipotakari, Kec. Panca Rijang, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91651",Cipotakari,Panca Rijang,rumah sakit,-3.683094,119.7180459,Poskesdes Cipotakari,"https://www.google.com/maps/place/Poskesdes+Cipotakari/@-3.683094,119.7180459,12z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Maiwa+Kabupaten+Enrekang!3m6!1s0x2d95cbfb683581d7:0xd4888866da1a90a2!8m2!3d-3.8382984!4d119.8825916!15sCjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gTWFpd2EgS2FidXBhdGVuIEVucmVrYW5nkgEIaG9zcGl0YWyqAXYKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIgEAEiHGpvn_LzqNJGSV2oqzAI4F_5bGWSUQ2uBk2HaRIyNRACIjFydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gbWFpd2Ega2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11f5g5r08z?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQP9+V2W, Jl. Pahlawan, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,rumah sakit,-3.3562938,119.7760891,Al-Baasith,"https://www.google.com/maps/place/Al-Baasith/@-3.3562938,119.7760891,15z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Alla+Kabupaten+Enrekang!3m6!1s0x2d94410e028fe141:0x619e0818de568ce9!8m2!3d-3.5627533!4d119.7675743!15sCjBydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQWxsYSBLYWJ1cGF0ZW4gRW5yZWthbmeSAQZkb2N0b3KqAXQKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2pvnlFRXGYD8H2JmnNaxFWoewsxHft_PFW2sDI0EAIiMHJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBhbGxhIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11hyn5_nh7?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Jambu No.Kel, Kambiolangi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Kambiolangi,Alla,rumah sakit,-3.5627533,119.7485199,dokter MARTHEN KATTU,"https://www.google.com/maps/place/dokter+MARTHEN+KATTU/@-3.5627533,119.7485199,15z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Alla+Kabupaten+Enrekang!3m6!1s0x2d940d08e9615adb:0xad43e6a777920896!8m2!3d-3.321512!4d119.8240148!15sCjBydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQWxsYSBLYWJ1cGF0ZW4gRW5yZWthbmdaMiIwcnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGFsbGEga2FidXBhdGVuIGVucmVrYW5nkgEGZG9jdG9ymgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU16ZUhWeVNsSm5FQUWqAXQKCC9tLzBocG5yEAEqDyILcnVtYWggc2FraXQoJjIfEAEiG2pvnlFRXGYD8H2JmnNaxFWoewsxHft_PFW2sDI0EAIiMHJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBhbGxhIGthYnVwYXRlbiBlbnJla2FuZ-ABAPoBBAgAEBs!16s%2Fg%2F11fjrzh48y?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"FX36+WP7, Panatakan, Bungin, Kec. Bungin, Kabupaten Enrekang, Sulawesi Selatan 91761",Bungin,Bungin,rumah sakit,-3.5677104,119.6988179,PUSKESMAS Bungin,"https://www.google.com/maps/place/PUSKESMAS+Bungin/@-3.5677104,119.6988179,13z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Bungin+Kabupaten+Enrekang!3m6!1s0x2d943d3805e4ac07:0xbdf5aafbc19afc86!8m2!3d-3.5452238!4d119.9618014!15sCjJydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQnVuZ2luIEthYnVwYXRlbiBFbnJla2FuZ5IBFXB1YmxpY19tZWRpY2FsX2NlbnRlcqoBdwoIL20vMGhwbnIQASoPIgtydW1haCBzYWtpdCgmMiAQASIcam-ecBhZ3u7jXJsYJQjYfj55X8DtMT48dxyVaTI2EAIiMnJ1bWFoIHNha2l0IGRpIGtlY2FtYXRhbiBidW5naW4ga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11cn8s0qz1?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"FX37+F33, Bungin, Kec. Bungin, Kabupaten Enrekang, Sulawesi Selatan 91761",Bungin,Bungin,rumah sakit,-3.4363879,119.7663703,SD Negeri 128 Panatakan,"https://www.google.com/maps/place/SD+Negeri+128+Panatakan/@-3.4363879,119.7663703,13z/data=!4m10!1m2!2m1!1srumah+sakit+di+kecamatan+Bungin+Kabupaten+Enrekang!3m6!1s0x2d943d378975de01:0x48ba9bba507f69d7!8m2!3d-3.5463507!4d119.9626577!15sCjJydW1haCBzYWtpdCBkaSBrZWNhbWF0YW4gQnVuZ2luIEthYnVwYXRlbiBFbnJla2FuZ5IBEWVsZW1lbnRhcnlfc2Nob29sqgF3CggvbS8waHBuchABKg8iC3J1bWFoIHNha2l0KCYyIBABIhxqb55wGFne7uNcmxglCNh-PnlfwO0xPjx3HJVpMjYQAiIycnVtYWggc2FraXQgZGkga2VjYW1hdGFuIGJ1bmdpbiBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11c0vkvfpm?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
